"employee_id","first_name","last_name","email","department","salary","joining_date","age","monthlybonus","annualbasicpay","annualbonus","tax","deduction","annualfinalpay","netpay","experience","fullname"
155,"Carl","Reed","lauren34@hotmail.com","Marketing","51031.46","2024-10-13",28,"5103.15","612377.52","61237.80",2,"12247.55","600129.97","661367.77",NULL,"Carl Reed"
266,"Dave","Hammond","castanedacarrie@yahoo.com","Operations","66760.48","2022-03-28",54,"6676.05","801125.76","80112.60",5,"40056.29","761069.47","841182.07",NULL,"Dave Hammond"
268,"Tracy","Wood","nancy90@moreno.com","IT","86638.36","2020-04-12",45,"8663.84","1039660.32","103966.08",5,"51983.02","987677.30","1091643.38",NULL,"Tracy Wood"
269,"Sharon","Sanchez","ujohnson@hotmail.com","Operations","94587.07","2024-04-04",50,"9458.71","1135044.84","113504.52",5,"56752.24","1078292.60","1191797.12",NULL,"Sharon Sanchez"
156,"Kristina","Lozano","uperez@snow-mcdaniel.com","IT","66107.93","2020-01-20",55,"6610.79","793295.16","79329.48",2,"15865.90","777429.26","856758.74",NULL,"Kristina Lozano"
161,"Raymond","George","eadams@stone-smith.net","IT","53840.04","2020-09-19",60,"5384.00","646080.48","64608.00",2,"12921.61","633158.87","697766.87",NULL,"Raymond George"
163,"Autumn","Martinez","efranklin@clark.com","IT","49900.39","2022-12-11",51,"4990.04","598804.68","59880.48",2,"11976.09","586828.59","646709.07",NULL,"Autumn Martinez"
164,"Christopher","White","david41@flowers.org","IT","57815.21","2022-08-15",47,"5781.52","693782.52","69378.24",2,"13875.65","679906.87","749285.11",NULL,"Christopher White"
470,"Jillian","Brown","megangarcia@hotmail.com","Operations","62012.52","2023-08-04",47,"6201.25","744150.24","74415.00",2,"14883.00","729267.24","803682.24",NULL,"Jillian Brown"
472,"Rachel","Ray","lori33@summers.com","HR","51650.95","2022-02-15",58,"5165.10","619811.40","61981.20",2,"12396.23","607415.17","669396.37",NULL,"Rachel Ray"
473,"Krystal","Fisher","brittany35@martinez.info","Finance","65847.29","2021-09-29",51,"6584.73","790167.48","79016.76",2,"15803.35","774364.13","853380.89",NULL,"Krystal Fisher"
474,"Sarah","Moses","becky47@marshall.com","IT","64688.27","2023-12-18",24,"6468.83","776259.24","77625.96",2,"15525.18","760734.06","838360.02",NULL,"Sarah Moses"
481,"Jamie","Kelly","robinsonjonathan@randolph.org","HR","57830.85","2024-01-05",29,"5783.09","693970.20","69397.08",2,"13879.40","680090.80","749487.88",NULL,"Jamie Kelly"
489,"Angelica","Ward","hailey50@page.com","IT","47227.88","2021-10-07",59,"4722.79","566734.56","56673.48",2,"11334.69","555399.87","612073.35",NULL,"Angelica Ward"
496,"Samantha","Bailey","jose00@hotmail.com","HR","51283.71","2021-10-15",52,"5128.37","615404.52","61540.44",2,"12308.09","603096.43","664636.87",NULL,"Samantha Bailey"
500,"Catherine","Park","kevinbridges@choi.com","HR","52951.79","2022-03-11",41,"5295.18","635421.48","63542.16",2,"12708.43","622713.05","686255.21",NULL,"Catherine Park"
506,"Anna","Wells","qnicholson@collier.com","IT","46957.97","2022-07-08",31,"4695.80","563495.64","56349.60",2,"11269.91","552225.73","608575.33",NULL,"Anna Wells"
533,"Aaron","Kelly","heberteric@gmail.com","IT","65332.97","2024-11-12",57,"6533.30","783995.64","78399.60",2,"15679.91","768315.73","846715.33",NULL,"Aaron Kelly"
536,"James","Griffin","johnsoncolin@hotmail.com","Finance","65101.12","2022-05-09",34,"6510.11","781213.44","78121.32",2,"15624.27","765589.17","843710.49",NULL,"James Griffin"
539,"Kenneth","Johnson","qjohnson@gmail.com","HR","56104.19","2023-08-30",34,"5610.42","673250.28","67325.04",2,"13465.01","659785.27","727110.31",NULL,"Kenneth Johnson"
541,"Molly","Wagner","scarney@hotmail.com","Marketing","55119.72","2020-01-26",46,"5511.97","661436.64","66143.64",2,"13228.73","648207.91","714351.55",NULL,"Molly Wagner"
543,"Alex","Harris","michaelgonzalez@yahoo.com","IT","48140.31","2022-10-06",57,"4814.03","577683.72","57768.36",2,"11553.67","566130.05","623898.41",NULL,"Alex Harris"
545,"Melody","Brown","milesthomas@young-phillips.biz","Marketing","58562.86","2023-12-18",36,"5856.29","702754.32","70275.48",2,"14055.09","688699.23","758974.71",NULL,"Melody Brown"
546,"Luis","Turner","adrian16@gmail.com","Operations","62586.18","2024-05-05",52,"6258.62","751034.16","75103.44",2,"15020.68","736013.48","811116.92",NULL,"Luis Turner"
319,"Frank","Waters","russellwilliam@yahoo.com","Finance","68040.43","2022-08-26",29,"6804.04","816485.16","81648.48",5,"40824.26","775660.90","857309.38",NULL,"Frank Waters"
547,"Crystal","Rodriguez","katherinerivers@phillips.com","Marketing","65073.84","2024-01-20",24,"6507.38","780886.08","78088.56",2,"15617.72","765268.36","843356.92",NULL,"Crystal Rodriguez"
548,"Hunter","Jacobs","timothy67@yahoo.com","Marketing","50996.83","2021-10-01",57,"5099.68","611961.96","61196.16",2,"12239.24","599722.72","660918.88",NULL,"Hunter Jacobs"
324,"Vanessa","Jackson","qhood@yahoo.com","HR","69330.56","2022-05-09",59,"6933.06","831966.72","83196.72",5,"41598.34","790368.38","873565.10",NULL,"Vanessa Jackson"
549,"Lisa","Riddle","christopher13@hotmail.com","Operations","63688.29","2024-09-06",28,"6368.83","764259.48","76425.96",2,"15285.19","748974.29","825400.25",NULL,"Lisa Riddle"
326,"Kelly","Peck","kyle09@hotmail.com","Operations","93076.69","2024-11-16",39,"9307.67","1116920.28","111692.04",5,"55846.01","1061074.27","1172766.31",NULL,"Kelly Peck"
328,"Eric","Wallace","dylanshannon@miller.info","HR","69255.21","2024-02-01",53,"6925.52","831062.52","83106.24",5,"41553.13","789509.39","872615.63",NULL,"Eric Wallace"
329,"Donna","Allen","edwardsjoanna@smith-fleming.com","Finance","92277.56","2021-03-08",49,"9227.76","1107330.72","110733.12",5,"55366.54","1051964.18","1162697.30",NULL,"Donna Allen"
330,"Melissa","Robertson","michaelfreeman@hotmail.com","HR","67912.18","2024-09-24",49,"6791.22","814946.16","81494.64",5,"40747.31","774198.85","855693.49",NULL,"Melissa Robertson"
332,"Donna","Hernandez","mherrera@gmail.com","IT","80185.43","2020-02-24",45,"8018.54","962225.16","96222.48",5,"48111.26","914113.90","1010336.38",NULL,"Donna Hernandez"
333,"Luis","Simpson","csalazar@gmail.com","Marketing","90491.25","2021-12-17",36,"9049.13","1085895.00","108589.56",5,"54294.75","1031600.25","1140189.81",NULL,"Luis Simpson"
334,"Joseph","Lopez","justin96@gmail.com","HR","88812.05","2024-02-14",47,"8881.21","1065744.60","106574.52",5,"53287.23","1012457.37","1119031.89",NULL,"Joseph Lopez"
551,"Courtney","White","floresjonathan@yahoo.com","HR","65017.28","2020-09-10",60,"6501.73","780207.36","78020.76",2,"15604.15","764603.21","842623.97",NULL,"Courtney White"
558,"Tina","Carroll","pfrazier@stewart.net","Marketing","55741.23","2024-05-10",53,"5574.12","668894.76","66889.44",2,"13377.90","655516.86","722406.30",NULL,"Tina Carroll"
559,"Kelli","Rivera","zoe79@hotmail.com","Marketing","58286.42","2021-01-11",34,"5828.64","699437.04","69943.68",2,"13988.74","685448.30","755391.98",NULL,"Kelli Rivera"
561,"Jason","Green","sholloway@hotmail.com","IT","47370.04","2022-10-20",58,"4737.00","568440.48","56844.00",2,"11368.81","557071.67","613915.67",NULL,"Jason Green"
562,"Terri","Snyder","johnsonmary@yahoo.com","HR","62258.56","2024-02-22",27,"6225.86","747102.72","74710.32",2,"14942.05","732160.67","806870.99",NULL,"Terri Snyder"
563,"Michelle","Burton","isabella11@gmail.com","IT","48654.97","2022-09-25",28,"4865.50","583859.64","58386.00",2,"11677.19","572182.45","630568.45",NULL,"Michelle Burton"
567,"Adam","Kirby","zgarza@yahoo.com","Operations","59382.16","2021-12-24",55,"5938.22","712585.92","71258.64",2,"14251.72","698334.20","769592.84",NULL,"Adam Kirby"
577,"Dennis","Olsen","andersondiana@cardenas.com","HR","47496.19","2020-12-17",41,"4749.62","569954.28","56995.44",2,"11399.09","558555.19","615550.63",NULL,"Dennis Olsen"
583,"Allen","Fowler","kimberlyjones@johnson-alvarado.com","Operations","42055.46","2024-05-20",51,"4205.55","504665.52","50466.60",2,"10093.31","494572.21","545038.81",NULL,"Allen Fowler"
587,"Juan","Cunningham","frymichelle@gmail.com","HR","46501.32","2021-08-14",34,"4650.13","558015.84","55801.56",2,"11160.32","546855.52","602657.08",NULL,"Juan Cunningham"
201,"Ray","Hall","ldavidson@hotmail.com","Operations","46623.79","2022-06-27",53,"4662.38","559485.48","55948.56",2,"11189.71","548295.77","604244.33",NULL,"Ray Hall"
204,"David","Stevenson","huntmary@jones.com","Marketing","59048.78","2020-10-30",31,"5904.88","708585.36","70858.56",2,"14171.71","694413.65","765272.21",NULL,"David Stevenson"
205,"Tiffany","Rose","maria90@yahoo.com","HR","42230.53","2022-05-09",54,"4223.05","506766.36","50676.60",2,"10135.33","496631.03","547307.63",NULL,"Tiffany Rose"
210,"Lisa","Williams","qbrown@smith.com","HR","60210.51","2023-01-17",26,"6021.05","722526.12","72252.60",2,"14450.52","708075.60","780328.20",NULL,"Lisa Williams"
215,"Holly","Gonzalez","emilymays@gentry.com","Marketing","58883.47","2021-06-13",58,"5888.35","706601.64","70660.20",2,"14132.03","692469.61","763129.81",NULL,"Holly Gonzalez"
588,"Kayla","Ferrell","susan39@yahoo.com","Finance","55658.83","2022-10-14",41,"5565.88","667905.96","66790.56",2,"13358.12","654547.84","721338.40",NULL,"Kayla Ferrell"
589,"Lindsey","Meza","joneskeith@palmer-austin.com","IT","54482.46","2020-05-22",28,"5448.25","653789.52","65379.00",2,"13075.79","640713.73","706092.73",NULL,"Lindsey Meza"
592,"Karen","Reyes","timothywright@yahoo.com","HR","49640.03","2022-02-10",28,"4964.00","595680.36","59568.00",2,"11913.61","583766.75","643334.75",NULL,"Karen Reyes"
597,"Monica","West","stoutmolly@gmail.com","HR","46845.21","2024-11-24",36,"4684.52","562142.52","56214.24",2,"11242.85","550899.67","607113.91",NULL,"Monica West"
601,"Andrew","Mata","lphillips@yahoo.com","Marketing","63296.82","2023-08-30",38,"6329.68","759561.84","75956.16",2,"15191.24","744370.60","820326.76",NULL,"Andrew Mata"
602,"Juan","Butler","joshua04@burgess-king.com","HR","47211.99","2020-03-07",42,"4721.20","566543.88","56654.40",2,"11330.88","555213.00","611867.40",NULL,"Juan Butler"
604,"Benjamin","Floyd","prestonsean@yahoo.com","IT","62232.01","2022-12-14",27,"6223.20","746784.12","74678.40",2,"14935.68","731848.44","806526.84",NULL,"Benjamin Floyd"
606,"Michael","Kennedy","charles12@glover-miller.com","IT","50105.46","2021-10-11",58,"5010.55","601265.52","60126.60",2,"12025.31","589240.21","649366.81",NULL,"Michael Kennedy"
608,"Cassandra","Salinas","heather25@hotmail.com","HR","44327.26","2022-06-22",59,"4432.73","531927.12","53192.76",2,"10638.54","521288.58","574481.34",NULL,"Cassandra Salinas"
609,"Tim","Carroll","patrick66@alvarez.com","Marketing","53296.38","2020-02-14",36,"5329.64","639556.56","63955.68",2,"12791.13","626765.43","690721.11",NULL,"Tim Carroll"
610,"Kimberly","Williams","medinachad@diaz.com","IT","52193.81","2021-04-09",39,"5219.38","626325.72","62632.56",2,"12526.51","613799.21","676431.77",NULL,"Kimberly Williams"
611,"George","Long","goodwinsandra@diaz-shea.biz","Finance","51830.12","2021-07-15",37,"5183.01","621961.44","62196.12",2,"12439.23","609522.21","671718.33",NULL,"George Long"
612,"Frances","Blair","esteswilliam@yahoo.com","Finance","50446.03","2021-12-23",50,"5044.60","605352.36","60535.20",2,"12107.05","593245.31","653780.51",NULL,"Frances Blair"
479,"Kimberly","Williams","lhunt@cervantes.com","HR","99774.95","2024-01-23",57,"9977.50","1197299.40","119730.00",5,"59864.97","1137434.43","1257164.43",NULL,"Kimberly Williams"
482,"David","Owens","hornlauren@simpson.com","Operations","91946.47","2023-10-15",41,"9194.65","1103357.64","110335.80",5,"55167.88","1048189.76","1158525.56",NULL,"David Owens"
483,"Megan","Long","eric98@hernandez-walters.com","Operations","70813.55","2022-09-21",39,"7081.36","849762.60","84976.32",5,"42488.13","807274.47","892250.79",NULL,"Megan Long"
484,"Jack","Valencia","jacksonjoshua@hotmail.com","HR","73865.98","2021-07-08",38,"7386.60","886391.76","88639.20",5,"44319.59","842072.17","930711.37",NULL,"Jack Valencia"
485,"Michael","Mcdaniel","sparksnichole@yahoo.com","Operations","99530.75","2021-11-21",49,"9953.08","1194369.00","119436.96",5,"59718.45","1134650.55","1254087.51",NULL,"Michael Mcdaniel"
486,"Maria","Barker","thomasyu@brooks.com","HR","81398.29","2024-09-18",49,"8139.83","976779.48","97677.96",5,"48838.97","927940.51","1025618.47",NULL,"Maria Barker"
613,"Matthew","Bishop","tjones@hotmail.com","Operations","64506.72","2023-11-11",47,"6450.67","774080.64","77408.04",2,"15481.61","758599.03","836007.07",NULL,"Matthew Bishop"
615,"David","Ryan","ysmall@hotmail.com","Marketing","42375.02","2023-01-12",37,"4237.50","508500.24","50850.00",2,"10170.00","498330.24","549180.24",NULL,"David Ryan"
617,"Benjamin","Peters","gonzalezrichard@glover-williams.com","Marketing","47999.53","2022-10-02",28,"4799.95","575994.36","57599.40",2,"11519.89","564474.47","622073.87",NULL,"Benjamin Peters"
618,"Michael","Davis","alicesherman@yahoo.com","Operations","47246.41","2021-02-27",30,"4724.64","566956.92","56695.68",2,"11339.14","555617.78","612313.46",NULL,"Michael Davis"
619,"Robin","Bailey","hammondtami@gmail.com","Finance","62279.18","2022-11-28",22,"6227.92","747350.16","74735.04",2,"14947.00","732403.16","807138.20",NULL,"Robin Bailey"
49,"Barbara","Gay","zkim@yahoo.com","IT","87649.90","2021-04-16",53,"8764.99","1051798.80","105179.88",5,"52589.94","999208.86","1104388.74",NULL,"Barbara Gay"
620,"Thomas","Day","jpennington@hotmail.com","HR","64166.20","2021-07-22",52,"6416.62","769994.40","76999.44",2,"15399.89","754594.51","831593.95",NULL,"Thomas Day"
621,"Jennifer","Anderson","robertkim@gmail.com","Finance","65488.90","2023-05-11",42,"6548.89","785866.80","78586.68",2,"15717.34","770149.46","848736.14",NULL,"Jennifer Anderson"
622,"Hunter","Burch","suzanne20@miller-neal.com","Operations","59321.22","2022-03-18",45,"5932.12","711854.64","71185.44",2,"14237.09","697617.55","768802.99",NULL,"Hunter Burch"
623,"Andrew","Riley","nicolebowman@morrison-aguilar.org","IT","44245.78","2022-07-29",53,"4424.58","530949.36","53094.96",2,"10618.99","520330.37","573425.33",NULL,"Andrew Riley"
627,"Charles","Cook","corymatthews@gmail.com","IT","64615.28","2022-06-16",58,"6461.53","775383.36","77538.36",2,"15507.67","759875.69","837414.05",NULL,"Charles Cook"
652,"David","Moss","jbarnes@monroe.com","Operations","64774.48","2023-12-12",54,"6477.45","777293.76","77729.40",2,"15545.88","761747.88","839477.28",NULL,"David Moss"
654,"Jeremy","Fox","jamiepierce@hotmail.com","Finance","47327.58","2021-03-10",60,"4732.76","567930.96","56793.12",2,"11358.62","556572.34","613365.46",NULL,"Jeremy Fox"
655,"Tiffany","Ward","sarah68@gmail.com","Marketing","63307.83","2023-11-25",57,"6330.78","759693.96","75969.36",2,"15193.88","744500.08","820469.44",NULL,"Tiffany Ward"
656,"Jillian","Perez","joanjordan@wilson.com","HR","48982.56","2022-07-26",51,"4898.26","587790.72","58779.12",2,"11755.81","576034.91","634814.03",NULL,"Jillian Perez"
513,"Rebecca","Osborne","amywilliams@yahoo.com","HR","86670.89","2022-06-12",35,"8667.09","1040050.68","104005.08",5,"52002.53","988048.15","1092053.23",NULL,"Rebecca Osborne"
514,"George","Cruz","danielhunt@gmail.com","Marketing","82612.73","2020-09-03",28,"8261.27","991352.76","99135.24",5,"49567.64","941785.12","1040920.36",NULL,"George Cruz"
660,"Anthony","Kirby","jamie15@cameron.com","IT","58580.65","2023-07-22",32,"5858.07","702967.80","70296.84",2,"14059.36","688908.44","759205.28",NULL,"Anthony Kirby"
663,"Stacy","Smith","jameslivingston@wilson.com","IT","64429.43","2023-04-13",24,"6442.94","773153.16","77315.28",2,"15463.06","757690.10","835005.38",NULL,"Stacy Smith"
672,"Joseph","Stanley","joshuacarpenter@thompson-morrow.com","Operations","44484.92","2020-11-24",28,"4448.49","533819.04","53381.88",2,"10676.38","523142.66","576524.54",NULL,"Joseph Stanley"
675,"Kelly","Carson","casedouglas@yahoo.com","Operations","44725.53","2020-07-29",32,"4472.55","536706.36","53670.60",2,"10734.13","525972.23","579642.83",NULL,"Kelly Carson"
683,"Aaron","Vega","leesheena@gmail.com","Marketing","60504.18","2020-11-22",51,"6050.42","726050.16","72605.04",2,"14521.00","711529.16","784134.20",NULL,"Aaron Vega"
689,"Judy","Bolton","debra95@hotmail.com","Operations","56434.83","2023-08-21",53,"5643.48","677217.96","67721.76",2,"13544.36","663673.60","731395.36",NULL,"Judy Bolton"
723,"Kathryn","Thomas","john26@gmail.com","Finance","60260.61","2022-05-12",37,"6026.06","723127.32","72312.72",2,"14462.55","708664.77","780977.49",NULL,"Kathryn Thomas"
724,"Amy","Mcgee","katherine25@bryan.info","Finance","59059.45","2021-05-03",29,"5905.95","708713.40","70871.40",2,"14174.27","694539.13","765410.53",NULL,"Amy Mcgee"
726,"Angela","Mckinney","hammondmichael@yahoo.com","Finance","52970.93","2023-04-14",38,"5297.09","635651.16","63565.08",2,"12713.02","622938.14","686503.22",NULL,"Angela Mckinney"
727,"Connie","Luna","shawncooper@ritter.biz","HR","64556.00","2024-08-24",24,"6455.60","774672.00","77467.20",2,"15493.44","759178.56","836645.76",NULL,"Connie Luna"
728,"Arthur","Lopez","patrick40@yahoo.com","IT","63982.23","2023-11-25",52,"6398.22","767786.76","76778.64",2,"15355.74","752431.02","829209.66",NULL,"Arthur Lopez"
730,"Mark","Davis","bakersierra@atkins-williams.com","Operations","64203.03","2024-04-23",46,"6420.30","770436.36","77043.60",2,"15408.73","755027.63","832071.23",NULL,"Mark Davis"
731,"Derrick","Rodriguez","shunt@ross.com","HR","45737.44","2024-11-16",55,"4573.74","548849.28","54884.88",2,"10976.99","537872.29","592757.17",NULL,"Derrick Rodriguez"
216,"Matthew","Smith","xwatkins@adams-jones.com","Marketing","48011.01","2023-04-18",28,"4801.10","576132.12","57613.20",2,"11522.64","564609.48","622222.68",NULL,"Matthew Smith"
220,"Katie","Goodwin","mark48@gmail.com","IT","47370.88","2021-02-04",26,"4737.09","568450.56","56845.08",2,"11369.01","557081.55","613926.63",NULL,"Katie Goodwin"
221,"Mary","Dean","davidberry@gmail.com","Operations","45157.82","2023-06-05",54,"4515.78","541893.84","54189.36",2,"10837.88","531055.96","585245.32",NULL,"Mary Dean"
223,"Todd","Brown","megankelley@hotmail.com","Finance","63927.30","2024-05-27",46,"6392.73","767127.60","76712.76",2,"15342.55","751785.05","828497.81",NULL,"Todd Brown"
224,"Brett","Mcdonald","joseph90@jennings.com","Finance","54864.48","2022-03-24",36,"5486.45","658373.76","65837.40",2,"13167.48","645206.28","711043.68",NULL,"Brett Mcdonald"
225,"Lonnie","Martin","craigjoanna@banks.com","Finance","43151.65","2022-06-17",59,"4315.17","517819.80","51782.04",2,"10356.40","507463.40","559245.44",NULL,"Lonnie Martin"
732,"Carl","Smith","johnsonchad@cortez-simon.com","IT","44229.15","2021-11-01",60,"4422.92","530749.80","53075.04",2,"10615.00","520134.80","573209.84",NULL,"Carl Smith"
735,"Adrian","Schmidt","timothyclayton@yahoo.com","HR","60648.05","2022-01-18",38,"6064.81","727776.60","72777.72",2,"14555.53","713221.07","785998.79",NULL,"Adrian Schmidt"
782,"Antonio","Schultz","allenmarie@crosby.info","Marketing","95804.28","2022-02-28",32,"9580.43","1149651.36","114965.16",5,"57482.57","1092168.79","1207133.95",NULL,"Antonio Schultz"
568,"Kyle","Martin","christopherscott@thomas.com","HR","74321.00","2021-11-08",44,"7432.10","891852.00","89185.20",5,"44592.60","847259.40","936444.60",NULL,"Kyle Martin"
570,"Mackenzie","Patel","keith00@elliott.biz","Marketing","84535.01","2024-11-09",39,"8453.50","1014420.12","101442.00",5,"50721.01","963699.11","1065141.11",NULL,"Mackenzie Patel"
572,"Taylor","Singh","ybruce@brown.com","Finance","74306.94","2024-07-04",31,"7430.69","891683.28","89168.28",5,"44584.16","847099.12","936267.40",NULL,"Taylor Singh"
574,"Erin","Glass","matthewchavez@yahoo.com","Operations","69641.40","2020-06-27",35,"6964.14","835696.80","83569.68",5,"41784.84","793911.96","877481.64",NULL,"Erin Glass"
576,"Joshua","Jenkins","gillcandace@page.com","Finance","83882.18","2021-02-28",39,"8388.22","1006586.16","100658.64",5,"50329.31","956256.85","1056915.49",NULL,"Joshua Jenkins"
14,"Victor","Lamb","michellebrown@finley.com","Finance","55038.09","2024-10-29",56,"5503.81","660457.08","66045.72",2,"13209.14","647247.94","713293.66",NULL,"Victor Lamb"
741,"Nathan","Hess","harristracy@gmail.com","Operations","56926.81","2022-07-14",57,"5692.68","683121.72","68312.16",2,"13662.43","669459.29","737771.45",NULL,"Nathan Hess"
743,"Luke","Lawrence","victoria28@gmail.com","IT","41702.77","2022-07-27",49,"4170.28","500433.24","50043.36",2,"10008.66","490424.58","540467.94",NULL,"Luke Lawrence"
776,"David","Carroll","krauseaaron@graham.org","Finance","64242.48","2024-05-30",43,"6424.25","770909.76","77091.00",2,"15418.20","755491.56","832582.56",NULL,"David Carroll"
779,"Kimberly","Myers","oburnett@kim-romero.com","Operations","57472.60","2020-02-11",30,"5747.26","689671.20","68967.12",2,"13793.42","675877.78","744844.90",NULL,"Kimberly Myers"
780,"Dan","Thompson","matthew00@white.biz","Operations","64379.07","2024-05-08",37,"6437.91","772548.84","77254.92",2,"15450.98","757097.86","834352.78",NULL,"Dan Thompson"
781,"William","Miller","holly18@gmail.com","HR","58016.84","2023-03-13",23,"5801.68","696202.08","69620.16",2,"13924.04","682278.04","751898.20",NULL,"William Miller"
784,"Bridget","Golden","conleyjackson@hotmail.com","Marketing","53690.94","2021-07-01",28,"5369.09","644291.28","64429.08",2,"12885.83","631405.45","695834.53",NULL,"Bridget Golden"
787,"James","Farley","jeffrey50@hotmail.com","Finance","58887.73","2023-01-29",51,"5888.77","706652.76","70665.24",2,"14133.06","692519.70","763184.94",NULL,"James Farley"
788,"Peggy","Martin","wmaldonado@shaw-simmons.com","IT","51377.83","2021-09-12",33,"5137.78","616533.96","61653.36",2,"12330.68","604203.28","665856.64",NULL,"Peggy Martin"
791,"Justin","Hamilton","jonathanvalentine@johnson.com","Finance","53375.31","2020-04-18",28,"5337.53","640503.72","64050.36",2,"12810.07","627693.65","691744.01",NULL,"Justin Hamilton"
794,"Brittany","Wong","tyler36@yahoo.com","Operations","48036.71","2023-05-02",56,"4803.67","576440.52","57644.04",2,"11528.81","564911.71","622555.75",NULL,"Brittany Wong"
800,"Micheal","Diaz","kristinreyes@lara.com","Finance","58079.49","2021-11-09",51,"5807.95","696953.88","69695.40",2,"13939.08","683014.80","752710.20",NULL,"Micheal Diaz"
1,"Joshua","Ramos","alexandra29@gmail.com","Operations","65313.80","2024-05-23",42,"6531.38","783765.60","78376.56",2,"15675.31","768090.29","846466.85",NULL,"Joshua Ramos"
2,"Christina","Clark","littlekyle@yahoo.com","IT","58827.32","2021-10-02",46,"5882.73","705927.84","70592.76",2,"14118.56","691809.28","762402.04",NULL,"Christina Clark"
820,"Andrea","Graham","christinaelliott@hotmail.com","Operations","59984.74","2024-09-26",50,"5998.47","719816.88","71981.64",2,"14396.34","705420.54","777402.18",NULL,"Andrea Graham"
821,"Dana","Perkins","robert09@park.com","Operations","64676.64","2021-07-27",24,"6467.66","776119.68","77611.92",2,"15522.39","760597.29","838209.21",NULL,"Dana Perkins"
578,"Charles","Shepard","cdrake@schneider.com","Finance","99176.20","2022-06-07",43,"9917.62","1190114.40","119011.44",5,"59505.72","1130608.68","1249620.12",NULL,"Charles Shepard"
579,"Kristen","Allen","cjackson@gmail.com","Operations","79083.68","2024-04-02",59,"7908.37","949004.16","94900.44",5,"47450.21","901553.95","996454.39",NULL,"Kristen Allen"
580,"Emily","Morris","beth22@jackson-bell.com","Marketing","89566.33","2023-04-12",28,"8956.63","1074795.96","107479.56",5,"53739.80","1021056.16","1128535.72",NULL,"Emily Morris"
824,"Bobby","Silva","amandaparks@hotmail.com","Finance","61326.23","2023-01-12",37,"6132.62","735914.76","73591.44",2,"14718.30","721196.46","794787.90",NULL,"Bobby Silva"
825,"William","George","krystalreynolds@gmail.com","Operations","45158.58","2022-02-28",29,"4515.86","541902.96","54190.32",2,"10838.06","531064.90","585255.22",NULL,"William George"
828,"Sharon","Murphy","lindsey44@yahoo.com","Finance","46047.71","2024-04-25",38,"4604.77","552572.52","55257.24",2,"11051.45","541521.07","596778.31",NULL,"Sharon Murphy"
829,"Anthony","Klein","hopkinsspencer@gmail.com","IT","53638.72","2020-12-19",54,"5363.87","643664.64","64366.44",2,"12873.29","630791.35","695157.79",NULL,"Anthony Klein"
835,"Gregory","Stevens","rocharegina@gmail.com","IT","58465.47","2023-11-13",41,"5846.55","701585.64","70158.60",2,"14031.71","687553.93","757712.53",NULL,"Gregory Stevens"
839,"Kim","Davis","ashleygeorge@gmail.com","Finance","56156.69","2024-03-07",41,"5615.67","673880.28","67388.04",2,"13477.61","660402.67","727790.71",NULL,"Kim Davis"
840,"Jenna","Jackson","nlopez@gmail.com","Marketing","53038.67","2023-05-19",54,"5303.87","636464.04","63646.44",2,"12729.28","623734.76","687381.20",NULL,"Jenna Jackson"
843,"Austin","Hall","wchristensen@james.com","HR","45702.75","2022-06-03",27,"4570.28","548433.00","54843.36",2,"10968.66","537464.34","592307.70",NULL,"Austin Hall"
844,"James","Bush","mward@prince-cruz.biz","HR","65927.77","2020-12-27",24,"6592.78","791133.24","79113.36",2,"15822.66","775310.58","854423.94",NULL,"James Bush"
855,"Stephanie","Hickman","carlasanchez@gmail.com","IT","52316.84","2020-03-20",23,"5231.68","627802.08","62780.16",2,"12556.04","615246.04","678026.20",NULL,"Stephanie Hickman"
856,"Richard","Welch","vhooper@alexander-daniels.net","HR","48895.69","2020-09-29",59,"4889.57","586748.28","58674.84",2,"11734.97","575013.31","633688.15",NULL,"Richard Welch"
905,"Nancy","Maldonado","traciharper@welch.com","Marketing","45823.63","2020-04-16",57,"4582.36","549883.56","54988.32",2,"10997.67","538885.89","593874.21",NULL,"Nancy Maldonado"
262,"Katherine","Moreno","mcclainvalerie@baker-flowers.org","Marketing","55157.90","2024-01-31",23,"5515.79","661894.80","66189.48",2,"13237.90","648656.90","714846.38",NULL,"Katherine Moreno"
267,"Jaclyn","Gonzalez","cjones@davis.com","IT","60457.65","2021-07-07",24,"6045.77","725491.80","72549.24",2,"14509.84","710981.96","783531.20",NULL,"Jaclyn Gonzalez"
271,"Donna","Williamson","margaret36@hotmail.com","Operations","41766.32","2023-01-30",25,"4176.63","501195.84","50119.56",2,"10023.92","491171.92","541291.48",NULL,"Donna Williamson"
273,"Christina","Rodriguez","ruizdonna@gmail.com","Finance","57127.82","2022-04-16",60,"5712.78","685533.84","68553.36",2,"13710.68","671823.16","740376.52",NULL,"Christina Rodriguez"
275,"Danielle","Washington","yavila@moreno.info","HR","50853.15","2022-12-13",47,"5085.32","610237.80","61023.84",2,"12204.76","598033.04","659056.88",NULL,"Danielle Washington"
278,"Kelly","Jensen","lynchbrandon@gmail.com","Operations","58404.76","2024-07-16",46,"5840.48","700857.12","70085.76",2,"14017.14","686839.98","756925.74",NULL,"Kelly Jensen"
581,"Heather","Roberts","jonathanwilliams@hotmail.com","Finance","67202.96","2024-06-04",23,"6720.30","806435.52","80643.60",5,"40321.78","766113.74","846757.34",NULL,"Heather Roberts"
